sum,32,27,3.245452e-06
dot,32,27,3.598414e-06
glsc3,32,28,3.936656e-06
sum,32,28,3.270732e-06
dot,32,28,3.618254e-06
glsc3,32,29,3.930256e-06
sum,32,29,3.247052e-06
dot,32,29,3.586254e-06
glsc3,32,30,3.945936e-06
sum,32,30,3.257932e-06
dot,32,30,3.568334e-06
glsc3,32,31,3.952336e-06
sum,32,31,3.249612e-06
dot,32,31,3.609292e-06
glsc3,32,32,3.986254e-06
sum,32,32,3.262412e-06
dot,32,32,3.645774e-06
glsc3,32,33,3.940494e-06
sum,32,33,3.259532e-06
dot,32,33,3.627854e-06
glsc3,32,34,3.932814e-06
sum,32,34,3.248012e-06
dot,32,34,3.620174e-06
glsc3,32,35,3.941454e-06
sum,32,35,3.268172e-06
dot,32,35,3.632014e-06
glsc3,32,36,3.964496e-06
sum,32,36,3.279052e-06
dot,32,36,3.625614e-06
glsc3,32,37,3.915536e-06
sum,32,37,3.259532e-06
dot,32,37,3.615692e-06
glsc3,32,38,3.955854e-06
sum,32,38,3.260174e-06
dot,32,38,3.611854e-06
glsc3,32,39,3.984654e-06
sum,32,39,3.259532e-06
dot,32,39,3.614414e-06
glsc3,32,40,4.007376e-06
sum,32,40,3.279372e-06
dot,32,40,3.634254e-06
glsc3,32,41,3.864016e-06
sum,32,41,3.266892e-06
dot,32,41,3.587534e-06
glsc3,32,42,3.952656e-06
sum,32,42,3.248972e-06
dot,32,42,3.601934e-06
glsc3,32,43,3.924176e-06
sum,32,43,3.266252e-06
dot,32,43,3.629132e-06
glsc3,32,44,3.923534e-06
sum,32,44,3.272652e-06
dot,32,44,3.634574e-06
glsc3,32,45,3.944654e-06
sum,32,45,3.256012e-06
dot,32,45,3.602254e-06
glsc3,32,46,3.893774e-06
sum,32,46,3.259212e-06
dot,32,46,3.588174e-06
glsc3,32,47,3.904974e-06
sum,32,47,3.272012e-06
dot,32,47,3.593614e-06
glsc3,32,48,3.921936e-06
sum,32,48,3.276812e-06
dot,32,48,3.644174e-06
glsc3,32,49,3.925456e-06
sum,32,49,3.250892e-06
dot,32,49,3.579212e-06
glsc3,32,50,3.908496e-06
sum,32,50,3.259852e-06
dot,32,50,3.579214e-06
glsc3,32,51,3.937616e-06
sum,32,51,3.256332e-06
dot,32,51,3.585934e-06
glsc3,32,52,3.937614e-06
sum,32,52,3.313934e-06
dot,32,52,3.600334e-06
glsc3,32,53,3.906574e-06
sum,32,53,3.266252e-06
dot,32,53,3.590094e-06
glsc3,32,54,3.916814e-06
sum,32,54,3.263692e-06
dot,32,54,3.601934e-06
glsc3,32,55,3.934096e-06
sum,32,55,3.233932e-06
dot,32,55,3.612812e-06
glsc3,32,56,3.947534e-06
sum,32,56,3.251852e-06
dot,32,56,3.594894e-06
glsc3,32,57,3.898896e-06
sum,32,57,3.242572e-06
dot,32,57,3.575052e-06
glsc3,32,58,3.902736e-06
sum,32,58,3.266894e-06
dot,32,58,3.591372e-06
glsc3,32,59,3.946256e-06
sum,32,59,3.249292e-06
dot,32,59,3.576652e-06
glsc3,32,60,3.955536e-06
sum,32,60,3.265294e-06
dot,32,60,3.593292e-06
glsc3,32,61,3.910416e-06
sum,32,61,3.249612e-06
dot,32,61,3.572492e-06
glsc3,32,62,3.911696e-06
sum,32,62,3.258254e-06
dot,32,62,3.601292e-06
glsc3,32,63,3.945296e-06
sum,32,63,3.257934e-06
dot,32,63,3.587532e-06
glsc3,32,64,4.010574e-06
sum,32,64,3.279372e-06
dot,32,64,3.632654e-06
glsc3,32,65,3.884814e-06
sum,32,65,3.264972e-06
dot,32,65,3.579214e-06
glsc3,32,66,3.956494e-06
sum,32,66,3.254412e-06
dot,32,66,3.581134e-06
glsc3,32,67,3.954576e-06
sum,32,67,3.256972e-06
dot,32,67,3.609932e-06
glsc3,32,68,3.944654e-06
sum,32,68,3.253452e-06
dot,32,68,3.623374e-06
glsc3,32,69,3.892174e-06
sum,32,69,3.251212e-06
dot,32,69,3.597774e-06
glsc3,32,70,3.953614e-06
sum,32,70,3.248972e-06
dot,32,70,3.587534e-06
glsc3,32,71,3.947534e-06
sum,32,71,3.267852e-06
dot,32,71,3.594894e-06
glsc3,32,72,3.918414e-06
sum,32,72,3.276492e-06
dot,32,72,3.630414e-06
glsc3,32,73,3.895056e-06
sum,32,73,3.256972e-06
dot,32,73,3.613132e-06
glsc3,32,74,3.926736e-06
sum,32,74,3.265614e-06
dot,32,74,3.605132e-06
glsc3,32,75,3.918094e-06
sum,32,75,3.280332e-06
dot,32,75,3.602574e-06
glsc3,32,76,3.936014e-06
sum,32,76,3.299212e-06
dot,32,76,3.615694e-06
glsc3,32,77,3.939854e-06
sum,32,77,3.268812e-06
dot,32,77,3.594254e-06
glsc3,32,78,3.930574e-06
sum,32,78,3.253772e-06
dot,32,78,3.584014e-06
glsc3,32,79,3.909776e-06
sum,32,79,3.261452e-06
dot,32,79,3.610892e-06
glsc3,32,80,4.017616e-06
sum,32,80,3.308812e-06
dot,32,80,3.779214e-06
glsc3,32,81,3.949136e-06
sum,32,81,3.270412e-06
dot,32,81,3.608014e-06
glsc3,32,82,3.941136e-06
sum,32,82,3.263374e-06
dot,32,82,3.593612e-06
glsc3,32,83,3.946894e-06
sum,32,83,3.255372e-06
dot,32,83,3.593292e-06
glsc3,32,84,3.909774e-06
sum,32,84,3.290572e-06
dot,32,84,3.632014e-06
glsc3,32,85,3.887056e-06
sum,32,85,3.256652e-06
dot,32,85,3.592332e-06
glsc3,32,86,3.927376e-06
sum,32,86,3.272334e-06
dot,32,86,3.603532e-06
glsc3,32,87,3.907534e-06
sum,32,87,3.262732e-06
dot,32,87,3.608654e-06
glsc3,32,88,3.922254e-06
sum,32,88,3.296332e-06
dot,32,88,3.638414e-06
glsc3,32,89,3.904014e-06
sum,32,89,3.270412e-06
dot,32,89,3.618574e-06
glsc3,32,90,3.938256e-06
sum,32,90,3.268812e-06
dot,32,90,3.632654e-06
glsc3,32,91,3.902096e-06
sum,32,91,3.259852e-06
dot,32,91,3.618252e-06
glsc3,32,92,3.947854e-06
sum,32,92,3.295052e-06
dot,32,92,3.641294e-06
glsc3,32,93,3.910734e-06
sum,32,93,3.275212e-06
dot,32,93,3.605454e-06
glsc3,32,94,3.964494e-06
sum,32,94,3.292492e-06
dot,32,94,3.626254e-06
glsc3,32,95,3.936656e-06
sum,32,95,3.281292e-06
dot,32,95,3.623694e-06
glsc3,32,96,3.932816e-06
sum,32,96,3.301454e-06
dot,32,96,3.629772e-06
glsc3,32,97,3.935696e-06
sum,32,97,3.274892e-06
dot,32,97,3.618892e-06
glsc3,32,98,3.924494e-06
sum,32,98,3.249614e-06
dot,32,98,3.616654e-06
glsc3,32,99,3.909454e-06
sum,32,99,3.269132e-06
dot,32,99,3.620494e-06
glsc3,32,100,3.918414e-06
sum,32,100,3.288332e-06
dot,32,100,3.651534e-06
glsc3,32,101,3.909454e-06
sum,32,101,3.260812e-06
dot,32,101,3.633934e-06
glsc3,32,102,3.945616e-06
sum,32,102,3.272012e-06
dot,32,102,3.633294e-06
glsc3,32,103,3.932496e-06
sum,32,103,3.281612e-06
dot,32,103,3.628492e-06
glsc3,32,104,3.934094e-06
sum,32,104,3.291532e-06
dot,32,104,3.631374e-06
glsc3,32,105,3.943054e-06
sum,32,105,3.275212e-06
dot,32,105,3.606414e-06
glsc3,32,106,3.955856e-06
sum,32,106,3.276492e-06
dot,32,106,3.607694e-06
glsc3,32,107,3.926736e-06
sum,32,107,3.279374e-06
dot,32,107,3.614732e-06
glsc3,32,108,3.942094e-06
sum,32,108,3.295052e-06
dot,32,108,3.634254e-06
glsc3,32,109,3.891216e-06
sum,32,109,3.258572e-06
dot,32,109,3.613132e-06
glsc3,32,110,3.925776e-06
sum,32,110,3.267534e-06
dot,32,110,3.621452e-06
glsc3,32,111,3.940174e-06
sum,32,111,3.248972e-06
dot,32,111,3.614094e-06
glsc3,32,112,3.922894e-06
sum,32,112,3.269452e-06
dot,32,112,3.622414e-06
glsc3,32,113,3.919694e-06
sum,32,113,3.245452e-06
dot,32,113,3.600974e-06
glsc3,32,114,3.933134e-06
sum,32,114,3.260492e-06
dot,32,114,3.597774e-06
glsc3,32,115,3.951696e-06
sum,32,115,3.248972e-06
dot,32,115,3.614092e-06
glsc3,32,116,3.949774e-06
sum,32,116,3.268174e-06
dot,32,116,3.601614e-06
glsc3,32,117,3.955216e-06
sum,32,117,3.282892e-06
dot,32,117,3.610254e-06
glsc3,32,118,3.960336e-06
sum,32,118,3.274894e-06
dot,32,118,3.614732e-06
glsc3,32,119,3.901454e-06
sum,32,119,3.261132e-06
dot,32,119,3.592012e-06
glsc3,32,120,3.935054e-06
sum,32,120,3.274252e-06
dot,32,120,3.622414e-06
glsc3,32,121,3.920016e-06
sum,32,121,3.285452e-06
dot,32,121,3.602572e-06
glsc3,32,122,3.927696e-06
sum,32,122,3.263374e-06
dot,32,122,3.609932e-06
glsc3,32,123,3.934096e-06
sum,32,123,3.256334e-06
dot,32,123,3.583052e-06
glsc3,32,124,3.910094e-06
sum,32,124,3.267532e-06
dot,32,124,3.614734e-06
glsc3,32,125,3.895694e-06
sum,32,125,3.275212e-06
dot,32,125,3.592654e-06
glsc3,32,126,3.954894e-06
sum,32,126,3.269132e-06
dot,32,126,3.622094e-06
glsc3,32,127,3.886416e-06
sum,32,127,3.255370e-06
dot,32,127,3.579532e-06
glsc3,32,128,3.947214e-06
sum,32,128,3.256332e-06
dot,32,128,3.600014e-06
glsc3,32,129,3.896334e-06
sum,32,129,3.270732e-06
dot,32,129,3.622094e-06
glsc3,32,130,3.943376e-06
sum,32,130,3.266252e-06
dot,32,130,3.606414e-06
glsc3,32,131,3.928334e-06
sum,32,131,3.263372e-06
dot,32,131,3.606414e-06
glsc3,32,132,3.894734e-06
sum,32,132,3.278732e-06
dot,32,132,3.578574e-06
glsc3,32,133,3.941454e-06
sum,32,133,3.271372e-06
dot,32,133,3.632654e-06
glsc3,32,134,3.887374e-06
sum,32,134,3.253452e-06
dot,32,134,3.626894e-06
glsc3,32,135,3.888334e-06
sum,32,135,3.276812e-06
dot,32,135,3.628494e-06
glsc3,32,136,3.902096e-06
sum,32,136,3.270092e-06
dot,32,136,3.609294e-06
glsc3,32,137,3.902094e-06
sum,32,137,3.271374e-06
dot,32,137,3.640332e-06
glsc3,32,138,3.891854e-06
sum,32,138,3.262412e-06
dot,32,138,3.614414e-06
glsc3,32,139,3.891854e-06
sum,32,139,3.281932e-06
dot,32,139,3.632654e-06
glsc3,32,140,3.904974e-06
sum,32,140,3.271692e-06
dot,32,140,3.612494e-06
glsc3,32,141,3.949136e-06
sum,32,141,3.279692e-06
dot,32,141,3.629454e-06
glsc3,32,142,3.924176e-06
sum,32,142,3.268174e-06
dot,32,142,3.611852e-06
glsc3,32,143,3.906574e-06
sum,32,143,3.264972e-06
dot,32,143,3.600654e-06
glsc3,32,144,3.911694e-06
sum,32,144,3.272972e-06
dot,32,144,3.618894e-06
glsc3,32,145,3.894096e-06
sum,32,145,3.253130e-06
dot,32,145,3.573452e-06
glsc3,32,146,3.890894e-06
sum,32,146,3.268492e-06
dot,32,146,3.579534e-06
glsc3,32,147,3.915534e-06
sum,32,147,3.275852e-06
dot,32,147,3.603214e-06
glsc3,32,148,3.957136e-06
sum,32,148,3.285772e-06
dot,32,148,3.638414e-06
glsc3,32,149,3.988174e-06
sum,32,149,3.299854e-06
dot,32,149,3.799694e-06
glsc3,32,150,3.929296e-06
sum,32,150,3.286412e-06
dot,32,150,3.610254e-06
glsc3,32,151,3.916494e-06
sum,32,151,3.298572e-06
dot,32,151,3.630414e-06
glsc3,32,152,3.933774e-06
sum,32,152,3.252492e-06
dot,32,152,3.604814e-06
glsc3,32,153,3.910094e-06
sum,32,153,3.280012e-06
dot,32,153,3.625934e-06
glsc3,32,154,3.925454e-06
sum,32,154,3.240332e-06
dot,32,154,3.580814e-06
glsc3,32,155,3.946576e-06
sum,32,155,3.273292e-06
dot,32,155,3.635854e-06
glsc3,32,156,3.953934e-06
sum,32,156,3.274254e-06
dot,32,156,3.627854e-06
glsc3,32,157,3.937614e-06
sum,32,157,3.254090e-06
dot,32,157,3.624014e-06
glsc3,32,158,3.906574e-06
sum,32,158,3.275852e-06
dot,32,158,3.583694e-06
glsc3,32,159,3.959054e-06
sum,32,159,3.282572e-06
dot,32,159,3.625294e-06
glsc3,32,160,3.920656e-06
sum,32,160,3.269132e-06
dot,32,160,3.613774e-06
glsc3,32,161,3.931216e-06
sum,32,161,3.277774e-06
dot,32,161,3.612172e-06
glsc3,32,162,3.920336e-06
sum,32,162,3.260814e-06
dot,32,162,3.568972e-06
glsc3,32,163,3.939536e-06
sum,32,163,3.248650e-06
dot,32,163,3.574412e-06
glsc3,32,164,3.899214e-06
sum,32,164,3.256332e-06
dot,32,164,3.571532e-06
glsc3,32,165,3.945934e-06
sum,32,165,3.275212e-06
dot,32,165,3.572174e-06
glsc3,32,166,3.924814e-06
sum,32,166,3.247692e-06
dot,32,166,3.597134e-06
glsc3,32,167,3.939534e-06
sum,32,167,3.260812e-06
dot,32,167,3.569934e-06
glsc3,32,168,3.923854e-06
sum,32,168,3.251212e-06
dot,32,168,3.568334e-06
glsc3,32,169,3.948814e-06
sum,32,169,3.258250e-06
dot,32,169,3.601294e-06
glsc3,32,170,3.916814e-06
sum,32,170,3.248332e-06
dot,32,170,3.564174e-06
glsc3,32,171,3.906574e-06
sum,32,171,3.267852e-06
dot,32,171,3.598094e-06
glsc3,32,172,3.946894e-06
sum,32,172,3.265932e-06
dot,32,172,3.618574e-06
glsc3,32,173,3.942096e-06
sum,32,173,3.256012e-06
dot,32,173,3.599374e-06
glsc3,32,174,3.902096e-06
sum,32,174,3.279694e-06
dot,32,174,3.581452e-06
glsc3,32,175,3.942416e-06
sum,32,175,3.275852e-06
dot,32,175,3.583052e-06
glsc3,32,176,3.923854e-06
sum,32,176,3.268492e-06
dot,32,176,3.612174e-06
glsc3,32,177,3.968336e-06
sum,32,177,3.250892e-06
dot,32,177,3.578574e-06
glsc3,32,178,3.916176e-06
sum,32,178,3.253772e-06
dot,32,178,3.597134e-06
glsc3,32,179,3.944016e-06
sum,32,179,3.264974e-06
dot,32,179,3.597132e-06
glsc3,32,180,3.942414e-06
sum,32,180,3.258252e-06
dot,32,180,3.632334e-06
glsc3,32,181,3.889936e-06
sum,32,181,3.254092e-06
dot,32,181,3.546892e-06
glsc3,32,182,3.938254e-06
sum,32,182,3.252812e-06
dot,32,182,3.584334e-06
glsc3,32,183,3.920654e-06
sum,32,183,3.276812e-06
dot,32,183,3.596814e-06
glsc3,32,184,3.914896e-06
sum,32,184,3.258252e-06
dot,32,184,3.620494e-06
glsc3,32,185,3.905936e-06
sum,32,185,3.273292e-06
dot,32,185,3.596174e-06
glsc3,32,186,3.924814e-06
sum,32,186,3.260814e-06
dot,32,186,3.612814e-06
glsc3,32,187,3.875854e-06
sum,32,187,3.268490e-06
dot,32,187,3.601614e-06
glsc3,32,188,3.912334e-06
sum,32,188,3.275532e-06
dot,32,188,3.611534e-06
glsc3,32,189,3.889934e-06
sum,32,189,3.263052e-06
dot,32,189,3.606414e-06
glsc3,32,190,3.910736e-06
sum,32,190,3.258572e-06
dot,32,190,3.595214e-06
glsc3,32,191,3.912976e-06
sum,32,191,3.252494e-06
dot,32,191,3.584652e-06
glsc3,32,192,3.879056e-06
sum,32,192,3.242254e-06
dot,32,192,3.542732e-06
glsc3,32,193,3.897296e-06
sum,32,193,3.242890e-06
dot,32,193,3.576332e-06
glsc3,32,194,3.867214e-06
sum,32,194,3.241612e-06
dot,32,194,3.589454e-06
glsc3,32,195,3.953934e-06
sum,32,195,3.265932e-06
dot,32,195,3.600014e-06
glsc3,32,196,3.894094e-06
sum,32,196,3.247372e-06
dot,32,196,3.587214e-06
glsc3,32,197,3.912014e-06
sum,32,197,3.223052e-06
dot,32,197,3.567374e-06
glsc3,32,198,3.888974e-06
sum,32,198,3.252172e-06
dot,32,198,3.576014e-06
glsc3,32,199,3.967054e-06
sum,32,199,3.232010e-06
dot,32,199,3.665294e-06
glsc3,32,200,3.939216e-06
sum,32,200,3.276172e-06
dot,32,200,3.608654e-06
glsc3,32,201,3.927376e-06
sum,32,201,3.241292e-06
dot,32,201,3.598734e-06
glsc3,32,202,3.963536e-06
sum,32,202,3.257934e-06
dot,32,202,3.541452e-06
glsc3,32,203,3.896016e-06
sum,32,203,3.256332e-06
dot,32,203,3.538892e-06
glsc3,32,204,3.945296e-06
sum,32,204,3.254732e-06
dot,32,204,3.535692e-06
glsc3,32,205,3.913936e-06
sum,32,205,3.260492e-06
dot,32,205,3.591052e-06
glsc3,32,206,3.928014e-06
sum,32,206,3.260492e-06
dot,32,206,3.611214e-06
glsc3,32,207,3.929934e-06
sum,32,207,3.253772e-06
dot,32,207,3.552654e-06
glsc3,32,208,3.937936e-06
sum,32,208,3.267532e-06
dot,32,208,3.601614e-06
glsc3,32,209,3.922576e-06
sum,32,209,3.261772e-06
dot,32,209,3.590412e-06
glsc3,32,210,3.916174e-06
sum,32,210,3.270412e-06
dot,32,210,3.602894e-06
glsc3,32,211,3.927056e-06
sum,32,211,3.260172e-06
dot,32,211,3.586892e-06
glsc3,32,212,3.876494e-06
sum,32,212,3.253132e-06
dot,32,212,3.554574e-06
glsc3,32,213,3.936014e-06
sum,32,213,3.270732e-06
dot,32,213,3.609294e-06
glsc3,32,214,3.928976e-06
sum,32,214,3.267532e-06
dot,32,214,3.632014e-06
glsc3,32,215,3.920654e-06
sum,32,215,3.281294e-06
dot,32,215,3.626574e-06
glsc3,32,216,3.949774e-06
sum,32,216,3.255692e-06
dot,32,216,3.569934e-06
glsc3,32,217,3.916814e-06
sum,32,217,3.257290e-06
dot,32,217,3.609614e-06
glsc3,32,218,3.907854e-06
sum,32,218,3.248332e-06
dot,32,218,3.513934e-06
glsc3,32,219,3.945614e-06
sum,32,219,3.264972e-06
dot,32,219,3.606094e-06
glsc3,32,220,3.931536e-06
sum,32,220,3.249932e-06
dot,32,220,3.573134e-06
glsc3,32,221,3.948816e-06
sum,32,221,3.284812e-06
dot,32,221,3.589454e-06
glsc3,32,222,3.882896e-06
sum,32,222,3.258574e-06
dot,32,222,3.556812e-06
glsc3,32,223,3.912336e-06
sum,32,223,3.255052e-06
dot,32,223,3.567052e-06
glsc3,32,224,3.927374e-06
sum,32,224,3.246092e-06
dot,32,224,3.592012e-06
glsc3,32,225,3.909774e-06
sum,32,225,3.249932e-06
dot,32,225,3.589454e-06
glsc3,32,226,3.887694e-06
sum,32,226,3.254092e-06
dot,32,226,3.594574e-06
glsc3,32,227,3.942096e-06
sum,32,227,3.241932e-06
dot,32,227,3.561612e-06
glsc3,32,228,3.924174e-06
sum,32,228,3.262732e-06
dot,32,228,3.599694e-06
glsc3,32,229,3.954254e-06
sum,32,229,3.262410e-06
dot,32,229,3.599694e-06
glsc3,32,230,4.020496e-06
sum,32,230,3.237772e-06
dot,32,230,3.723534e-06
glsc3,32,231,3.941136e-06
sum,32,231,3.272654e-06
dot,32,231,3.596812e-06
glsc3,32,232,3.917774e-06
sum,32,232,3.255372e-06
dot,32,232,3.590094e-06
glsc3,32,233,3.879374e-06
sum,32,233,3.245132e-06
dot,32,233,3.537934e-06
glsc3,32,234,3.896334e-06
sum,32,234,3.272972e-06
dot,32,234,3.603534e-06
glsc3,32,235,3.937934e-06
sum,32,235,3.257290e-06
dot,32,235,3.611854e-06
glsc3,32,236,3.923214e-06
sum,32,236,3.243532e-06
dot,32,236,3.583694e-06
glsc3,32,237,3.958734e-06
sum,32,237,3.254092e-06
dot,32,237,3.582734e-06
glsc3,32,238,3.923854e-06
sum,32,238,3.233612e-06
dot,32,238,3.566414e-06
glsc3,32,239,3.921296e-06
sum,32,239,3.275212e-06
dot,32,239,3.621134e-06
glsc3,32,240,3.931216e-06
sum,32,240,3.249292e-06
dot,32,240,3.624974e-06
glsc3,32,241,3.958734e-06
sum,32,241,3.261452e-06
dot,32,241,3.607054e-06
glsc3,32,242,3.945614e-06
sum,32,242,3.251532e-06
dot,32,242,3.599374e-06
glsc3,32,243,3.928976e-06
sum,32,243,3.282572e-06
dot,32,243,3.622414e-06
glsc3,32,244,3.937616e-06
sum,32,244,3.255054e-06
dot,32,244,3.583372e-06
glsc3,32,245,3.917454e-06
sum,32,245,3.260812e-06
dot,32,245,3.633614e-06
glsc3,32,246,3.961934e-06
sum,32,246,3.266572e-06
dot,32,246,3.592014e-06
glsc3,32,247,3.897616e-06
sum,32,247,3.259852e-06
dot,32,247,3.568332e-06
glsc3,32,248,3.938894e-06
sum,32,248,3.260172e-06
dot,32,248,3.648334e-06
glsc3,32,249,3.961936e-06
sum,32,249,3.275852e-06
dot,32,249,3.592974e-06
glsc3,32,250,3.891534e-06
sum,32,250,3.282252e-06
dot,32,250,3.627214e-06
glsc3,32,251,3.904334e-06
sum,32,251,3.272332e-06
dot,32,251,3.608014e-06
glsc3,32,252,3.912336e-06
sum,32,252,3.285452e-06
dot,32,252,3.610574e-06
glsc3,32,253,3.925454e-06
sum,32,253,3.256970e-06
dot,32,253,3.622094e-06
glsc3,32,254,3.923534e-06
sum,32,254,3.281932e-06
dot,32,254,3.633934e-06
glsc3,32,255,3.976656e-06
sum,32,255,3.250252e-06
dot,32,255,3.595214e-06
glsc3,32,256,3.879056e-06
sum,32,256,3.258574e-06
dot,32,256,3.563852e-06
glsc3,32,257,3.945614e-06
sum,32,257,3.270732e-06
dot,32,257,3.598734e-06
glsc3,32,258,3.937934e-06
sum,32,258,3.273292e-06
dot,32,258,3.601614e-06
glsc3,32,259,3.912654e-06
sum,32,259,3.271692e-06
dot,32,259,3.607694e-06
glsc3,32,260,3.900814e-06
sum,32,260,3.264012e-06
dot,32,260,3.589134e-06
glsc3,32,261,3.939534e-06
sum,32,261,3.263372e-06
dot,32,261,3.588814e-06
glsc3,32,262,3.911696e-06
sum,32,262,3.287692e-06
dot,32,262,3.584974e-06
glsc3,32,263,3.950096e-06
sum,32,263,3.267854e-06
dot,32,263,3.597452e-06
glsc3,32,264,3.913614e-06
sum,32,264,3.289292e-06
dot,32,264,3.597134e-06
glsc3,32,265,3.912976e-06
sum,32,265,3.251210e-06
dot,32,265,3.534412e-06
glsc3,32,266,3.959694e-06
sum,32,266,3.262412e-06
dot,32,266,3.582414e-06
glsc3,32,267,3.870094e-06
sum,32,267,3.252812e-06
dot,32,267,3.588174e-06
glsc3,32,268,3.909774e-06
sum,32,268,3.241612e-06
dot,32,268,3.584334e-06
glsc3,32,269,3.923534e-06
sum,32,269,3.260172e-06
dot,32,269,3.562894e-06
glsc3,32,270,3.899216e-06
sum,32,270,3.267852e-06
dot,32,270,3.610894e-06
glsc3,32,271,3.934414e-06
sum,32,271,3.264330e-06
dot,32,271,3.621774e-06
glsc3,32,272,3.888974e-06
sum,32,272,3.248012e-06
dot,32,272,3.544334e-06
glsc3,32,273,3.944974e-06
sum,32,273,3.263052e-06
dot,32,273,3.604494e-06
glsc3,32,274,3.905294e-06
sum,32,274,3.272972e-06
dot,32,274,3.600014e-06
glsc3,32,275,3.970256e-06
sum,32,275,3.251214e-06
dot,32,275,3.579212e-06
glsc3,32,276,3.918734e-06
sum,32,276,3.283532e-06
dot,32,276,3.624014e-06
glsc3,32,277,3.905934e-06
sum,32,277,3.275850e-06
dot,32,277,3.618254e-06
glsc3,32,278,3.930894e-06
sum,32,278,3.261772e-06
dot,32,278,3.600334e-06
glsc3,32,279,3.915854e-06
sum,32,279,3.264652e-06
dot,32,279,3.617614e-06
glsc3,32,280,3.930576e-06
sum,32,280,3.260172e-06
dot,32,280,3.606092e-06
glsc3,32,281,3.920974e-06
sum,32,281,3.264972e-06
dot,32,281,3.588174e-06
glsc3,32,282,3.965134e-06
sum,32,282,3.261452e-06
dot,32,282,3.579534e-06
glsc3,32,283,3.930574e-06
sum,32,283,3.251852e-06
dot,32,283,3.608974e-06
glsc3,32,284,3.898574e-06
sum,32,284,3.273612e-06
dot,32,284,3.600334e-06
glsc3,32,285,3.871054e-06
sum,32,285,3.240012e-06
dot,32,285,3.562894e-06
glsc3,32,286,3.943376e-06
sum,32,286,3.268172e-06
dot,32,286,3.606094e-06
glsc3,32,287,3.900176e-06
sum,32,287,3.239694e-06
dot,32,287,3.533452e-06
glsc3,32,288,3.895056e-06
sum,32,288,3.267534e-06
dot,32,288,3.602572e-06
glsc3,32,289,3.905614e-06
sum,32,289,3.271692e-06
dot,32,289,3.600652e-06
glsc3,32,290,3.947534e-06
sum,32,290,3.285452e-06
dot,32,290,3.611214e-06
glsc3,32,291,3.928016e-06
sum,32,291,3.296332e-06
dot,32,291,3.633294e-06
glsc3,32,292,3.951054e-06
sum,32,292,3.297612e-06
dot,32,292,3.622414e-06
glsc3,32,293,3.952016e-06
sum,32,293,3.274252e-06
dot,32,293,3.601934e-06
glsc3,32,294,3.921934e-06
sum,32,294,3.275212e-06
dot,32,294,3.613454e-06
glsc3,32,295,3.918094e-06
sum,32,295,3.279692e-06
dot,32,295,3.612174e-06
glsc3,32,296,3.922894e-06
sum,32,296,3.265612e-06
dot,32,296,3.614094e-06
glsc3,32,297,3.880334e-06
sum,32,297,3.257932e-06
dot,32,297,3.594574e-06
glsc3,32,298,3.958416e-06
sum,32,298,3.233932e-06
